contrato_id,cliente_id,categoria_produto,subtipo,ano,mes,data_adesao,valor_mensal,status
2453,1560,consorcio,Imóvel,2026,6,2026-06-06,2577.5,ativo
2454,1561,cartao,Visa Gold,2025,7,2025-07-26,67.1,ativo
2455,1562,seguro_avulso,Vida,2025,8,2025-08-09,55.52,ativo
2456,1562,seguro_cartao,Proteção Financeira do Cartão,2025,7,2025-07-21,15.65,ativo
2457,1563,consorcio,Imóvel,2025,3,2025-03-07,2405.09,ativo
2458,1564,cartao,Elo Standard,2025,3,2025-03-20,65.56,ativo
2459,1565,cartao,Visa Gold,2026,6,2026-06-18,40.31,ativo
2460,1565,seguro_cartao,Proteção Financeira do Cartão,2025,5,2025-05-19,12.64,ativo
2461,1566,seguro_avulso,Residencial,2025,8,2025-08-20,64.57,ativo
2462,1567,seguro_cartao,Proteção Financeira do Cartão,2025,1,2025-01-05,23.76,ativo
2463,1567,seguro_avulso,Vida,2026,5,2026-05-08,76.36,ativo
2464,1568,seguro_avulso,Auto,2026,4,2026-04-09,439.03,ativo
2465,1568,cartao,Visa Gold,2025,3,2025-03-24,46.32,ativo
2466,1569,cartao,Elo Standard,2025,8,2025-08-22,30.31,ativo
2467,1570,seguro_avulso,Auto,2025,6,2025-06-02,325.22,ativo
2468,1571,consorcio,Motocicleta,2025,3,2025-03-05,2257.42,cancelado
2469,1572,cartao,Visa Gold,2026,6,2026-06-05,72.82,ativo
2470,1573,cartao,Visa Gold,2025,8,2025-08-12,31.91,ativo
2471,1573,consorcio,Veículo Leve,2026,2,2026-02-25,855.64,cancelado
2472,1573,seguro_cartao,Proteção Financeira do Cartão,2025,6,2025-06-18,21.14,suspenso
2473,1574,consorcio,Motocicleta,2026,1,2026-01-10,3312.28,cancelado
2474,1575,seguro_avulso,Garantia Estendida,2026,2,2026-02-12,51.17,ativo
2475,1576,cartao,Visa Standard,2026,2,2026-02-12,55.25,suspenso
2476,1576,consorcio,Veículo Leve,2025,6,2025-06-15,3086.05,ativo
2477,1577,cartao,Visa Gold,2025,3,2025-03-04,19.11,ativo
2478,1577,consorcio,Motocicleta,2025,8,2025-08-12,3341.91,ativo
2479,1577,seguro_avulso,Auto,2025,10,2025-10-25,377.63,cancelado
2480,1578,cartao,Elo Standard,2025,1,2025-01-08,30.33,cancelado
2481,1579,seguro_cartao,Proteção Financeira do Cartão,2026,4,2026-04-13,8.74,ativo
2482,1579,seguro_avulso,Vida,2026,2,2026-02-02,79.13,ativo
2483,1580,seguro_avulso,Residencial,2025,3,2025-03-10,45.09,cancelado
2484,1580,cartao,Visa Platinum,2025,2,2025-02-02,77.36,suspenso
2485,1581,cartao,Mastercard Standard,2025,9,2025-09-15,52.82,ativo
2486,1582,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,3,2025-03-03,16.11,ativo
2487,1582,cartao,Visa Standard,2025,4,2025-04-27,34.99,ativo
2488,1582,seguro_avulso,Vida,2025,6,2025-06-03,104.37,ativo
2489,1583,cartao,Visa Standard,2025,10,2025-10-17,71.96,ativo
2490,1584,consorcio,Veículo Leve,2026,6,2026-06-12,1450.32,ativo
2491,1585,cartao,Visa Standard,2026,1,2026-01-16,63.27,ativo
2492,1585,seguro_avulso,Garantia Estendida,2026,3,2026-03-09,25.29,ativo
2493,1586,cartao,Elo Standard,2026,2,2026-02-02,17.45,ativo
2494,1586,seguro_avulso,Residencial,2025,4,2025-04-24,52.51,ativo
2495,1586,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,12,2025-12-12,23.69,suspenso
2496,1587,consorcio,Veículo Leve,2025,6,2025-06-06,1869.2,ativo
2497,1587,cartao,Mastercard Standard,2026,5,2026-05-08,49.99,ativo
2498,1588,cartao,Visa Standard,2025,9,2025-09-02,76.36,ativo
2499,1588,seguro_avulso,Residencial,2026,3,2026-03-21,55.41,ativo
2500,1588,consorcio,Veículo Leve,2025,1,2025-01-26,2714.19,ativo
2501,1589,cartao,Mastercard Gold,2026,4,2026-04-25,39.79,ativo
2502,1590,cartao,Elo Gold,2025,10,2025-10-21,38.28,ativo
2503,1591,seguro_avulso,Garantia Estendida,2026,4,2026-04-17,53.85,ativo
2504,1592,seguro_avulso,Vida,2025,7,2025-07-02,45.02,ativo
2505,1593,cartao,Visa Standard,2025,8,2025-08-10,58.92,ativo
2506,1594,consorcio,Veículo Leve,2026,2,2026-02-01,1721.59,ativo
2507,1595,seguro_avulso,Residencial,2025,5,2025-05-18,71.78,cancelado
2508,1596,cartao,Mastercard Standard,2025,2,2025-02-08,36.44,ativo
2509,1597,consorcio,Veículo Leve,2025,7,2025-07-01,1272.39,ativo
2510,1598,seguro_avulso,Vida,2025,5,2025-05-26,45.05,ativo
2511,1599,cartao,Elo Gold,2025,11,2025-11-26,35.9,ativo
2512,1599,seguro_avulso,Auto,2026,1,2026-01-21,263.0,ativo
2513,1600,seguro_cartao,Proteção Financeira do Cartão,2026,6,2026-06-09,12.42,ativo
2514,1600,consorcio,Veículo Leve,2026,2,2026-02-19,953.01,cancelado
2515,1601,cartao,Visa Standard,2026,6,2026-06-15,72.34,ativo
2516,1602,cartao,Visa Standard,2025,6,2025-06-02,73.24,ativo
2517,1602,seguro_cartao,Seguro Vida Cartão (Prestamista),2026,2,2026-02-17,9.75,ativo
2518,1602,seguro_avulso,Residencial,2025,6,2025-06-06,56.03,ativo
2519,1603,cartao,Elo Gold,2025,2,2025-02-01,65.37,ativo
2520,1603,seguro_cartao,Proteção Financeira do Cartão,2025,1,2025-01-06,22.36,ativo
2521,1604,seguro_avulso,Residencial,2026,2,2026-02-25,31.4,ativo
2522,1604,seguro_cartao,Proteção Financeira do Cartão,2025,3,2025-03-06,17.44,ativo
2523,1604,cartao,Amex Platinum,2025,8,2025-08-15,43.9,ativo
2524,1605,cartao,Mastercard Standard,2025,5,2025-05-08,64.23,cancelado
2525,1605,seguro_avulso,Vida,2026,1,2026-01-17,40.02,ativo
2526,1605,seguro_cartao,Seguro Vida Cartão (Prestamista),2026,4,2026-04-25,12.97,ativo
2527,1606,consorcio,Motocicleta,2026,4,2026-04-06,1367.75,ativo
2528,1606,seguro_cartao,Proteção Financeira do Cartão,2025,3,2025-03-14,15.18,cancelado
2529,1607,consorcio,Veículo Leve,2025,4,2025-04-18,1236.92,ativo
2530,1607,seguro_avulso,Vida,2025,6,2025-06-06,135.7,ativo
2531,1608,cartao,Visa Standard,2026,3,2026-03-12,79.04,ativo
2532,1609,seguro_avulso,Vida,2025,9,2025-09-20,73.08,ativo
2533,1609,cartao,Visa Gold,2026,4,2026-04-03,36.84,ativo
2534,1610,cartao,Mastercard Standard,2025,10,2025-10-12,30.54,ativo
2535,1611,seguro_avulso,Residencial,2025,11,2025-11-04,79.0,ativo
2536,1612,seguro_cartao,Proteção Financeira do Cartão,2025,12,2025-12-08,24.05,cancelado
2537,1613,seguro_cartao,Proteção Financeira do Cartão,2025,9,2025-09-12,12.84,ativo
2538,1613,cartao,Elo Gold,2025,11,2025-11-19,29.44,ativo
2539,1614,consorcio,Imóvel,2026,1,2026-01-21,956.82,ativo
2540,1614,seguro_avulso,Residencial,2026,4,2026-04-03,55.0,ativo
2541,1614,cartao,Visa Standard,2025,3,2025-03-13,36.15,ativo
2542,1615,seguro_cartao,Proteção Financeira do Cartão,2026,4,2026-04-12,12.52,suspenso
2543,1616,cartao,Visa Standard,2026,1,2026-01-26,78.68,cancelado
2544,1616,seguro_avulso,Residencial,2025,11,2025-11-26,54.09,ativo
2545,1617,consorcio,Veículo Leve,2026,6,2026-06-23,2156.71,ativo
2546,1618,seguro_avulso,Residencial,2025,4,2025-04-01,65.1,ativo
2547,1618,cartao,Mastercard Gold,2026,1,2026-01-11,43.07,ativo
2548,1619,seguro_cartao,Seguro Vida Cartão (Prestamista),2026,6,2026-06-01,13.11,ativo
2549,1620,cartao,Mastercard Standard,2025,12,2025-12-04,58.76,suspenso
2550,1621,cartao,Mastercard Standard,2026,1,2026-01-18,39.52,ativo
2551,1621,seguro_cartao,Seguro Vida Cartão (Prestamista),2026,5,2026-05-12,13.63,ativo
2552,1622,seguro_cartao,Proteção Financeira do Cartão,2025,12,2025-12-23,17.62,ativo
2553,1622,seguro_avulso,Residencial,2025,3,2025-03-10,49.11,ativo
2554,1622,cartao,Visa Gold,2026,2,2026-02-18,22.83,ativo
2555,1623,cartao,Visa Platinum,2025,5,2025-05-22,55.13,cancelado
2556,1623,consorcio,Veículo Leve,2026,1,2026-01-06,846.81,ativo
2557,1624,cartao,Elo Gold,2026,5,2026-05-05,28.09,ativo
2558,1624,seguro_cartao,Proteção Financeira do Cartão,2025,6,2025-06-01,9.18,ativo
2559,1624,consorcio,Imóvel,2025,11,2025-11-25,1782.87,ativo
2560,1625,seguro_avulso,Vida,2025,6,2025-06-22,52.08,ativo
2561,1626,consorcio,Imóvel,2026,6,2026-06-24,1363.16,ativo
2562,1626,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,3,2025-03-04,24.63,ativo
2563,1627,consorcio,Imóvel,2025,2,2025-02-16,2083.87,ativo
2564,1628,cartao,Visa Gold,2025,9,2025-09-01,52.91,ativo
2565,1629,cartao,Visa Gold,2026,3,2026-03-17,41.6,ativo
2566,1630,cartao,Visa Standard,2026,3,2026-03-05,39.56,ativo
2567,1630,seguro_cartao,Proteção Financeira do Cartão,2025,3,2025-03-27,24.93,ativo
2568,1630,seguro_avulso,Residencial,2026,1,2026-01-06,87.95,ativo
2569,1631,cartao,Mastercard Standard,2025,11,2025-11-10,15.09,ativo
2570,1632,seguro_avulso,Vida,2026,3,2026-03-22,72.42,ativo
2571,1633,cartao,Visa Gold,2025,10,2025-10-23,66.93,ativo
2572,1633,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,10,2025-10-20,10.22,ativo
2573,1634,cartao,Visa Gold,2025,7,2025-07-07,50.18,ativo
2574,1634,seguro_avulso,Residencial,2025,1,2025-01-22,50.17,ativo
2575,1635,consorcio,Motocicleta,2026,3,2026-03-06,1492.68,ativo
2576,1636,cartao,Visa Standard,2025,11,2025-11-07,50.49,ativo
2577,1637,seguro_cartao,Proteção Financeira do Cartão,2025,8,2025-08-08,20.95,ativo
2578,1638,seguro_cartao,Proteção Financeira do Cartão,2026,3,2026-03-21,12.8,ativo
2579,1639,seguro_cartao,Proteção Financeira do Cartão,2026,5,2026-05-19,13.29,ativo
2580,1640,cartao,Mastercard Standard,2025,6,2025-06-11,61.6,ativo
2581,1641,cartao,Mastercard Gold,2025,8,2025-08-18,19.95,ativo
2582,1641,consorcio,Motocicleta,2026,6,2026-06-11,2740.29,ativo
2583,1641,seguro_avulso,Residencial,2025,5,2025-05-06,82.01,ativo
2584,1642,consorcio,Veículo Leve,2026,6,2026-06-06,724.19,ativo
2585,1642,seguro_avulso,Residencial,2026,6,2026-06-24,66.68,ativo
2586,1643,seguro_avulso,Vida,2025,8,2025-08-17,91.55,ativo
2587,1644,seguro_avulso,Garantia Estendida,2025,3,2025-03-11,31.76,suspenso
2588,1645,cartao,Elo Standard,2025,10,2025-10-18,75.11,ativo
2589,1646,seguro_avulso,Garantia Estendida,2025,4,2025-04-07,59.55,ativo
2590,1647,seguro_avulso,Vida,2026,4,2026-04-16,94.57,ativo
2591,1647,cartao,Mastercard Standard,2025,5,2025-05-24,42.27,cancelado
2592,1647,consorcio,Imóvel,2025,2,2025-02-26,3188.2,ativo
2593,1648,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,7,2025-07-02,14.79,ativo
2594,1648,consorcio,Veículo Leve,2025,10,2025-10-01,2690.12,ativo
2595,1649,seguro_cartao,Proteção Financeira do Cartão,2025,9,2025-09-22,17.54,ativo
2596,1650,cartao,Mastercard Gold,2026,4,2026-04-12,17.22,ativo
2597,1651,cartao,Visa Gold,2026,2,2026-02-05,41.74,ativo
2598,1652,seguro_avulso,Auto,2026,6,2026-06-20,394.97,ativo
2599,1652,cartao,Mastercard Standard,2025,4,2025-04-16,51.84,ativo
2600,1653,cartao,Mastercard Standard,2025,11,2025-11-16,70.47,ativo
2601,1653,consorcio,Veículo Leve,2025,7,2025-07-17,762.5,cancelado
2602,1654,cartao,Mastercard Black,2025,3,2025-03-17,36.77,cancelado
2603,1654,seguro_avulso,Auto,2025,9,2025-09-22,375.48,ativo
2604,1655,seguro_avulso,Vida,2026,3,2026-03-27,79.13,cancelado
2605,1655,consorcio,Motocicleta,2025,11,2025-11-18,2773.21,ativo
2606,1656,cartao,Visa Gold,2026,3,2026-03-12,23.88,ativo
2607,1657,cartao,Amex Platinum,2025,4,2025-04-11,27.43,ativo
2608,1657,consorcio,Imóvel,2026,6,2026-06-06,1035.04,suspenso
2609,1658,cartao,Mastercard Standard,2025,12,2025-12-21,37.74,ativo
2610,1659,seguro_cartao,Proteção Financeira do Cartão,2026,5,2026-05-01,15.5,ativo
2611,1660,cartao,Mastercard Standard,2025,7,2025-07-18,28.64,ativo
2612,1661,consorcio,Veículo Leve,2026,2,2026-02-02,1445.66,ativo
2613,1662,cartao,Visa Standard,2026,4,2026-04-27,35.64,suspenso
2614,1662,consorcio,Serviços,2025,2,2025-02-26,1766.73,ativo
2615,1663,consorcio,Veículo Leve,2025,5,2025-05-08,1782.34,ativo
2616,1664,cartao,Mastercard Standard,2025,5,2025-05-12,28.15,ativo
2617,1664,seguro_avulso,Auto,2026,1,2026-01-16,276.76,ativo
2618,1664,seguro_cartao,Proteção Financeira do Cartão,2025,1,2025-01-27,18.93,cancelado
2619,1665,cartao,Elo Gold,2025,4,2025-04-27,50.52,ativo
2620,1665,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,10,2025-10-02,13.66,ativo
2621,1666,cartao,Mastercard Standard,2025,2,2025-02-08,34.52,ativo
2622,1666,seguro_cartao,Proteção Financeira do Cartão,2026,4,2026-04-26,20.8,cancelado
2623,1667,cartao,Visa Gold,2026,5,2026-05-06,38.17,ativo
2624,1667,seguro_cartao,Proteção Financeira do Cartão,2026,2,2026-02-26,8.27,ativo
2625,1667,seguro_avulso,Vida,2026,1,2026-01-21,126.53,ativo
2626,1668,seguro_avulso,Vida,2026,3,2026-03-23,49.29,ativo
2627,1669,consorcio,Veículo Leve,2025,7,2025-07-05,801.89,ativo
2628,1670,cartao,Elo Standard,2026,3,2026-03-24,17.69,ativo
2629,1671,seguro_cartao,Seguro Vida Cartão (Prestamista),2026,4,2026-04-07,20.79,ativo
2630,1671,cartao,Visa Gold,2026,3,2026-03-16,41.6,ativo
2631,1672,cartao,Visa Platinum,2026,6,2026-06-09,18.59,ativo
2632,1672,seguro_cartao,Proteção Financeira do Cartão,2025,5,2025-05-19,10.2,cancelado
2633,1673,cartao,Visa Gold,2026,6,2026-06-07,19.0,ativo
2634,1673,seguro_avulso,Vida,2026,3,2026-03-08,144.84,ativo
2635,1674,cartao,Mastercard Standard,2025,6,2025-06-13,22.03,ativo
2636,1674,seguro_cartao,Proteção Financeira do Cartão,2025,8,2025-08-12,19.14,ativo
2637,1675,seguro_avulso,Vida,2025,4,2025-04-22,51.27,cancelado
2638,1675,consorcio,Veículo Pesado,2025,6,2025-06-01,725.24,ativo
2639,1675,seguro_cartao,Proteção Financeira do Cartão,2026,6,2026-06-09,23.28,ativo
2640,1676,seguro_avulso,Vida,2026,2,2026-02-14,57.4,cancelado
2641,1677,seguro_cartao,Seguro Vida Cartão (Prestamista),2026,4,2026-04-01,11.74,ativo
2642,1677,cartao,Elo Standard,2026,6,2026-06-21,33.76,ativo
2643,1677,seguro_avulso,Vida,2025,5,2025-05-05,81.66,ativo
2644,1678,cartao,Elo Standard,2025,6,2025-06-15,69.52,ativo
2645,1678,seguro_avulso,Residencial,2025,1,2025-01-09,55.48,ativo
2646,1679,seguro_avulso,Residencial,2026,1,2026-01-12,69.01,ativo
2647,1680,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,1,2025-01-21,12.33,cancelado
2648,1681,cartao,Mastercard Standard,2025,11,2025-11-19,67.73,ativo
2649,1681,seguro_cartao,Proteção Financeira do Cartão,2025,9,2025-09-19,20.5,ativo
2650,1682,seguro_cartao,Proteção Financeira do Cartão,2025,11,2025-11-07,22.52,ativo
2651,1683,cartao,Mastercard Gold,2025,10,2025-10-10,45.48,cancelado
2652,1684,cartao,Visa Gold,2026,2,2026-02-11,24.66,suspenso
2653,1684,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,10,2025-10-17,24.24,ativo
2654,1684,seguro_avulso,Vida,2025,8,2025-08-12,62.98,suspenso
2655,1685,seguro_avulso,Residencial,2026,1,2026-01-08,49.05,ativo
2656,1686,consorcio,Veículo Leve,2025,4,2025-04-05,1289.12,ativo
2657,1686,cartao,Mastercard Gold,2025,10,2025-10-27,68.23,ativo
2658,1687,seguro_avulso,Residencial,2025,11,2025-11-07,31.66,ativo
2659,1688,cartao,Elo Standard,2026,1,2026-01-11,52.56,cancelado
2660,1689,consorcio,Veículo Pesado,2025,5,2025-05-15,2850.45,ativo
2661,1689,seguro_cartao,Proteção Financeira do Cartão,2025,10,2025-10-17,12.33,ativo
2662,1690,seguro_avulso,Auto,2025,2,2025-02-08,195.6,ativo
2663,1691,seguro_cartao,Proteção Financeira do Cartão,2025,3,2025-03-08,19.27,cancelado
2664,1691,cartao,Mastercard Standard,2026,6,2026-06-10,70.28,ativo
2665,1692,consorcio,Eletroeletrônico,2026,3,2026-03-26,799.01,cancelado
2666,1693,seguro_avulso,Residencial,2025,1,2025-01-20,77.88,ativo
2667,1694,seguro_avulso,Vida,2026,5,2026-05-22,144.33,suspenso
2668,1695,consorcio,Imóvel,2025,11,2025-11-25,331.8,cancelado
2669,1695,cartao,Visa Standard,2025,12,2025-12-13,60.91,ativo
2670,1696,seguro_avulso,Vida,2025,9,2025-09-17,54.25,cancelado
2671,1696,cartao,Visa Platinum,2025,3,2025-03-03,48.51,ativo
2672,1696,seguro_cartao,Proteção Financeira do Cartão,2026,2,2026-02-17,19.36,ativo
2673,1697,cartao,Visa Standard,2025,2,2025-02-25,33.43,ativo
2674,1698,cartao,Mastercard Standard,2025,12,2025-12-25,31.57,ativo
2675,1699,seguro_avulso,Vida,2026,6,2026-06-02,55.07,suspenso
2676,1700,cartao,Elo Standard,2026,2,2026-02-09,56.4,ativo
2677,1700,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,2,2025-02-03,21.46,cancelado
2678,1701,consorcio,Imóvel,2025,7,2025-07-16,3160.39,ativo
2679,1702,cartao,Elo Gold,2025,6,2025-06-18,67.71,ativo
2680,1702,seguro_avulso,Residencial,2025,4,2025-04-18,38.32,ativo
2681,1702,consorcio,Motocicleta,2025,9,2025-09-20,586.04,cancelado
2682,1703,cartao,Mastercard Gold,2025,2,2025-02-08,46.67,ativo
2683,1703,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,3,2025-03-07,24.26,cancelado
2684,1704,consorcio,Motocicleta,2026,3,2026-03-01,2955.58,ativo
2685,1704,cartao,Visa Standard,2026,4,2026-04-23,44.93,ativo
2686,1704,seguro_avulso,Residencial,2026,1,2026-01-27,32.85,ativo
2687,1705,seguro_cartao,Proteção Financeira do Cartão,2025,1,2025-01-13,19.02,ativo
2688,1705,seguro_avulso,Auto,2026,4,2026-04-08,391.94,ativo
2689,1705,cartao,Visa Platinum,2025,10,2025-10-15,32.7,cancelado
2690,1706,cartao,Mastercard Standard,2025,6,2025-06-02,77.9,cancelado
2691,1707,seguro_avulso,Residencial,2025,6,2025-06-18,70.85,ativo
2692,1708,cartao,Mastercard Standard,2025,2,2025-02-20,68.75,ativo
2693,1708,seguro_avulso,Garantia Estendida,2025,5,2025-05-02,51.09,ativo
2694,1709,consorcio,Imóvel,2026,6,2026-06-04,3135.09,ativo
2695,1710,consorcio,Imóvel,2025,9,2025-09-14,3048.42,ativo
2696,1710,cartao,Elo Standard,2026,6,2026-06-05,74.93,ativo
2697,1711,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,3,2025-03-20,17.64,ativo
2698,1711,cartao,Elo Gold,2025,10,2025-10-03,54.86,ativo
2699,1712,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,8,2025-08-01,12.56,ativo
2700,1713,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,9,2025-09-15,10.43,ativo
2701,1714,seguro_avulso,Vida,2025,9,2025-09-17,142.72,ativo
2702,1715,consorcio,Veículo Leve,2026,5,2026-05-24,3427.35,ativo
2703,1716,seguro_cartao,Seguro Vida Cartão (Prestamista),2026,3,2026-03-08,19.17,ativo
2704,1717,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,5,2025-05-20,18.66,ativo
2705,1718,consorcio,Veículo Leve,2025,12,2025-12-10,1498.17,ativo
2706,1719,cartao,Visa Standard,2025,9,2025-09-04,61.02,ativo
2707,1720,seguro_cartao,Proteção Financeira do Cartão,2026,3,2026-03-05,13.45,ativo
2708,1720,consorcio,Motocicleta,2025,6,2025-06-06,3182.79,ativo
2709,1721,seguro_avulso,Residencial,2025,9,2025-09-27,35.98,ativo
2710,1721,seguro_cartao,Proteção Financeira do Cartão,2025,9,2025-09-24,12.56,ativo
2711,1722,cartao,Mastercard Black,2025,11,2025-11-14,19.33,ativo
2712,1722,seguro_cartao,Proteção Financeira do Cartão,2025,3,2025-03-19,18.31,suspenso
2713,1723,cartao,Mastercard Standard,2025,6,2025-06-17,22.05,ativo
2714,1723,seguro_avulso,Residencial,2025,5,2025-05-04,66.72,ativo
2715,1724,seguro_avulso,Auto,2025,3,2025-03-25,269.9,ativo
2716,1725,cartao,Visa Gold,2026,4,2026-04-22,35.48,ativo
2717,1726,cartao,Mastercard Standard,2025,9,2025-09-05,78.62,ativo
2718,1726,seguro_avulso,Vida,2025,4,2025-04-20,91.59,cancelado
2719,1726,consorcio,Imóvel,2026,6,2026-06-14,2857.97,ativo
2720,1727,cartao,Mastercard Standard,2026,4,2026-04-16,17.85,ativo
2721,1728,cartao,Visa Standard,2025,6,2025-06-09,63.61,ativo
2722,1728,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,9,2025-09-10,12.38,ativo
2723,1729,cartao,Elo Gold,2026,4,2026-04-05,53.89,ativo
2724,1730,seguro_cartao,Seguro Vida Cartão (Prestamista),2026,1,2026-01-05,12.05,ativo
2725,1730,seguro_avulso,Auto,2025,8,2025-08-23,221.45,ativo
2726,1731,cartao,Amex Platinum,2026,4,2026-04-13,77.47,ativo
2727,1732,seguro_avulso,Vida,2025,12,2025-12-12,131.36,ativo
2728,1733,cartao,Elo Gold,2025,5,2025-05-07,41.19,cancelado
2729,1733,seguro_cartao,Proteção Financeira do Cartão,2025,2,2025-02-17,21.92,ativo
2730,1733,consorcio,Veículo Leve,2026,4,2026-04-13,2578.99,ativo
2731,1734,cartao,Visa Gold,2025,9,2025-09-01,27.47,ativo
2732,1735,seguro_cartao,Proteção Financeira do Cartão,2025,9,2025-09-12,17.64,cancelado
2733,1735,cartao,Mastercard Gold,2026,4,2026-04-17,15.55,ativo
2734,1736,cartao,Elo Standard,2025,6,2025-06-24,50.34,ativo
2735,1737,seguro_avulso,Residencial,2025,10,2025-10-27,32.38,ativo
2736,1738,cartao,Visa Standard,2025,1,2025-01-04,22.1,ativo
2737,1739,cartao,Elo Standard,2026,2,2026-02-23,38.46,ativo
2738,1739,seguro_avulso,Garantia Estendida,2026,6,2026-06-14,41.16,ativo
2739,1739,seguro_cartao,Proteção Financeira do Cartão,2025,3,2025-03-16,8.93,cancelado
2740,1740,consorcio,Veículo Pesado,2025,2,2025-02-27,2257.16,ativo
2741,1741,seguro_cartao,Proteção Financeira do Cartão,2025,3,2025-03-25,18.58,ativo
2742,1742,cartao,Mastercard Black,2025,5,2025-05-06,78.35,cancelado
2743,1742,seguro_avulso,Auto,2026,2,2026-02-11,218.8,suspenso
2744,1743,cartao,Visa Platinum,2026,3,2026-03-09,15.2,ativo
2745,1743,seguro_cartao,Proteção Financeira do Cartão,2025,7,2025-07-20,12.29,ativo
2746,1744,consorcio,Veículo Leve,2026,5,2026-05-25,2857.6,cancelado
2747,1745,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,5,2025-05-13,20.25,ativo
2748,1746,seguro_avulso,Residencial,2025,7,2025-07-10,41.44,cancelado
2749,1747,cartao,Visa Standard,2025,3,2025-03-01,67.84,ativo
2750,1748,cartao,Elo Standard,2026,5,2026-05-10,51.58,ativo
2751,1749,seguro_cartao,Proteção Financeira do Cartão,2026,1,2026-01-19,21.12,ativo
2752,1750,seguro_avulso,Vida,2025,5,2025-05-04,132.02,cancelado
2753,1751,cartao,Elo Standard,2025,2,2025-02-17,61.95,cancelado
2754,1752,seguro_cartao,Proteção Financeira do Cartão,2025,7,2025-07-24,22.09,ativo
2755,1753,cartao,Visa Gold,2025,5,2025-05-23,32.66,ativo
2756,1753,seguro_avulso,Auto,2025,6,2025-06-14,287.14,ativo
2757,1754,consorcio,Motocicleta,2025,5,2025-05-09,3330.23,ativo
2758,1754,cartao,Elo Standard,2026,5,2026-05-26,26.13,ativo
2759,1754,seguro_cartao,Proteção Financeira do Cartão,2026,2,2026-02-09,8.74,ativo
2760,1755,seguro_avulso,Residencial,2026,1,2026-01-05,67.3,cancelado
2761,1756,consorcio,Veículo Leve,2026,1,2026-01-14,562.25,ativo
2762,1757,consorcio,Veículo Leve,2025,10,2025-10-02,2032.07,cancelado
2763,1758,cartao,Mastercard Standard,2025,3,2025-03-24,54.1,ativo
2764,1759,seguro_cartao,Proteção Financeira do Cartão,2025,10,2025-10-25,9.53,ativo
2765,1760,cartao,Elo Standard,2025,12,2025-12-23,64.36,ativo
2766,1761,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,11,2025-11-04,15.77,ativo
2767,1762,consorcio,Imóvel,2025,1,2025-01-17,2796.39,ativo
2768,1763,seguro_cartao,Proteção Financeira do Cartão,2026,5,2026-05-04,14.1,ativo
2769,1763,consorcio,Motocicleta,2025,10,2025-10-26,3319.76,ativo
2770,1764,cartao,Mastercard Black,2025,2,2025-02-17,50.25,ativo
2771,1765,cartao,Visa Platinum,2026,3,2026-03-23,58.85,ativo
2772,1765,seguro_avulso,Auto,2025,1,2025-01-13,159.32,ativo
2773,1766,consorcio,Motocicleta,2025,10,2025-10-04,1567.37,cancelado
2774,1766,cartao,Visa Standard,2025,6,2025-06-22,55.69,ativo
2775,1766,seguro_cartao,Proteção Financeira do Cartão,2026,5,2026-05-05,18.66,ativo
2776,1767,consorcio,Imóvel,2026,3,2026-03-01,737.07,ativo
2777,1768,consorcio,Veículo Leve,2025,10,2025-10-11,832.48,ativo
2778,1769,cartao,Mastercard Gold,2026,2,2026-02-07,77.03,ativo
2779,1770,consorcio,Imóvel,2025,10,2025-10-23,2341.39,cancelado
2780,1770,seguro_cartao,Seguro Vida Cartão (Prestamista),2025,3,2025-03-08,11.05,ativo
2781,1770,cartao,Mastercard Gold,2025,4,2025-04-16,22.78,ativo
2782,1771,seguro_avulso,Auto,2025,2,2025-02-20,245.82,ativo
2783,1772,seguro_cartao,Proteção Financeira do Cartão,2026,5,2026-05-17,21.73,ativo
2784,1772,consorcio,Motocicleta,2026,2,2026-02-27,540.96,ativo
2785,1773,seguro_cartao,Proteção Financeira do Cartão,2025,1,2025-01-12,12.58,ativo
2786,1773,consorcio,Veículo Leve,2025,4,2025-04-10,3441.04,ativo
2787,1774,cartao,Visa Gold,2025,12,2025-12-05,78.07,ativo
2788,1775,cartao,Visa Gold,2026,4,2026-04-06,67.78,cancelado
2789,1776,cartao,Visa Standard,2025,1,2025-01-18,25.9,suspenso
2790,1777,seguro_cartao,Proteção Financeira do Cartão,2026,4,2026-04-21,13.51,ativo
2791,1777,cartao,Visa Platinum,2026,6,2026-06-11,54.51,ativo
2792,1778,cartao,Visa Gold,2025,3,2025-03-10,16.06,ativo
